"","time","minute","minutes_after_dark","period","subject_race"
"694",20:55:00,1255,186,"night","white"
"695",21:05:00,1265,196,"night","white"
"696",21:07:00,1267,198,"night","white"
"697",17:55:00,1075,4,"night","white"
"698",17:55:00,1075,4,"night","white"
"699",17:58:00,1078,7,"night","white"
"700",18:00:00,1080,9,"night","black"
"701",18:02:00,1082,11,"night","white"
"702",18:05:00,1085,14,"night","white"
"703",18:10:00,1090,19,"night","white"
"704",18:15:00,1095,24,"night","black"
"705",18:15:00,1095,24,"night","white"
"706",18:15:00,1095,24,"night","white"
"707",18:20:00,1100,29,"night","white"
"708",18:25:00,1105,34,"night","white"
"709",18:40:00,1120,49,"night","black"
"710",18:52:00,1132,61,"night","black"
"711",19:00:00,1140,69,"night","white"
"712",19:10:00,1150,79,"night","white"
"713",19:16:00,1156,85,"night","white"
"714",19:30:00,1170,99,"night","black"
"715",19:35:00,1175,104,"night","white"
"716",19:35:00,1175,104,"night","white"
"717",19:45:00,1185,114,"night","white"
"718",19:51:00,1191,120,"night","black"
"719",19:58:00,1198,127,"night","black"
"720",20:00:00,1200,129,"night","white"
"721",20:10:00,1210,139,"night","black"
"722",20:14:00,1214,143,"night","white"
"723",20:17:00,1217,146,"night","white"
"724",20:20:00,1220,149,"night","white"
"725",20:55:00,1255,184,"night","white"
"726",20:57:00,1257,186,"night","white"
"727",21:00:00,1260,189,"night","black"
"728",21:04:00,1264,193,"night","white"
"729",17:55:00,1075,3,"night","black"
"730",17:55:00,1075,3,"night","white"
"731",17:55:00,1075,3,"night","white"
"732",18:00:00,1080,8,"night","black"
"733",18:00:00,1080,8,"night","black"
"734",18:00:00,1080,8,"night","white"
"735",18:04:00,1084,12,"night","white"
"736",18:25:00,1105,33,"night","white"
"737",18:30:00,1110,38,"night","white"
"738",18:50:00,1130,58,"night","white"
"739",19:05:00,1145,73,"night","white"
"740",19:10:00,1150,78,"night","white"
"741",19:17:00,1157,85,"night","black"
"742",19:30:00,1170,98,"night","white"
"743",19:38:00,1178,106,"night","black"
"744",19:40:00,1180,108,"night","black"
"745",19:45:00,1185,113,"night","black"
"746",19:53:00,1193,121,"night","black"
"747",19:53:00,1193,121,"night","white"
"748",20:00:00,1200,128,"night","white"
"749",20:15:00,1215,143,"night","black"
"750",20:16:00,1216,144,"night","white"
"751",20:25:00,1225,153,"night","black"
"752",20:45:00,1245,173,"night","black"
"753",20:50:00,1250,178,"night","black"
"754",20:50:00,1250,178,"night","white"
"755",17:23:00,1043,-30,"day","white"
"756",18:00:00,1080,7,"night","white"
"757",18:17:00,1097,24,"night","black"
"758",18:17:00,1097,24,"night","black"
"759",18:18:00,1098,25,"night","black"
"760",18:22:00,1102,29,"night","white"
"761",18:49:00,1129,56,"night","white"
"762",19:02:00,1142,69,"night","white"
"763",19:10:00,1150,77,"night","white"
"764",19:17:00,1157,84,"night","white"
"765",19:25:00,1165,92,"night","white"
"766",19:35:00,1175,102,"night","white"
"767",19:35:00,1175,102,"night","white"
"768",19:35:00,1175,102,"night","white"
"769",19:39:00,1179,106,"night","white"
"770",20:00:00,1200,127,"night","black"
"771",20:01:00,1201,128,"night","white"
"772",20:02:00,1202,129,"night","black"
"773",20:10:00,1210,137,"night","black"
"774",20:35:00,1235,162,"night","white"
"775",20:39:00,1239,166,"night","white"
"776",20:40:00,1240,167,"night","black"
"777",20:40:00,1240,167,"night","black"
"778",20:52:00,1252,179,"night","black"
"779",20:55:00,1255,182,"night","white"
"780",17:22:00,1042,-32,"day","black"
"781",18:00:00,1080,6,"night","white"
"782",18:15:00,1095,21,"night","white"
"783",18:20:00,1100,26,"night","white"
"784",18:20:00,1100,26,"night","white"
"785",18:30:00,1110,36,"night","black"
"786",18:37:00,1117,43,"night","white"
"787",18:46:00,1126,52,"night","white"
"788",19:11:00,1151,77,"night","white"
"789",19:15:00,1155,81,"night","white"
"790",19:23:00,1163,89,"night","black"
"791",19:28:00,1168,94,"night","black"
"792",19:46:00,1186,112,"night","white"
"793",19:50:00,1190,116,"night","black"
"794",19:58:00,1198,124,"night","white"
"795",20:00:00,1200,126,"night","white"
"796",20:10:00,1210,136,"night","white"
"797",20:10:00,1210,136,"night","white"
"798",20:40:00,1240,166,"night","white"
"799",20:56:00,1256,182,"night","white"
"800",17:55:00,1075,0,"day","black"
"801",17:57:00,1077,2,"night","white"
"802",18:01:00,1081,6,"night","white"
"803",18:21:00,1101,26,"night","white"
"804",18:46:00,1126,51,"night","white"
"805",18:47:00,1127,52,"night","white"
"806",18:52:00,1132,57,"night","white"
"807",19:00:00,1140,65,"night","white"
"808",19:10:00,1150,75,"night","black"
"809",19:13:00,1153,78,"night","white"
"810",19:25:00,1165,90,"night","black"
"811",19:27:00,1167,92,"night","black"
"812",19:30:00,1170,95,"night","black"
"813",19:33:00,1173,98,"night","white"
"814",19:35:00,1175,100,"night","black"
"815",19:35:00,1175,100,"night","white"
"816",19:40:00,1180,105,"night","black"
"817",19:45:00,1185,110,"night","black"
"818",19:55:00,1195,120,"night","white"
"819",20:00:00,1200,125,"night","white"
"820",20:10:00,1210,135,"night","black"
"821",20:20:00,1220,145,"night","white"
"822",20:36:00,1236,161,"night","black"
"823",20:55:00,1255,180,"night","white"
"824",21:08:00,1268,193,"night","white"
"825",17:21:00,1041,-35,"day","black"
"826",17:57:00,1077,1,"night","white"
"827",17:59:00,1079,3,"night","white"
"828",18:00:00,1080,4,"night","black"
"829",18:17:00,1097,21,"night","white"
"830",18:26:00,1106,30,"night","white"
"831",18:30:00,1110,34,"night","black"
"832",18:35:00,1115,39,"night","white"
"833",18:50:00,1130,54,"night","white"
"834",18:58:00,1138,62,"night","white"
"835",19:00:00,1140,64,"night","black"
"836",19:03:00,1143,67,"night","white"
"837",19:05:00,1145,69,"night","black"
"838",19:06:00,1146,70,"night","white"
"839",19:07:00,1147,71,"night","black"
"840",19:12:00,1152,76,"night","black"
"841",19:15:00,1155,79,"night","white"
"842",19:26:00,1166,90,"night","white"
"843",19:27:00,1167,91,"night","white"
"844",19:27:00,1167,91,"night","white"
"845",19:30:00,1170,94,"night","white"
"846",19:35:00,1175,99,"night","black"
"847",19:40:00,1180,104,"night","white"
"848",20:09:00,1209,133,"night","white"
"849",20:17:00,1217,141,"night","white"
"850",20:29:00,1229,153,"night","black"
"851",20:33:00,1233,157,"night","white"
"852",20:40:00,1240,164,"night","black"
"853",17:25:00,1045,-32,"day","white"
"854",17:28:00,1048,-29,"day","white"
"855",18:00:00,1080,3,"night","black"
"856",18:00:00,1080,3,"night","white"
"857",18:10:00,1090,13,"night","white"
"858",18:10:00,1090,13,"night","white"
"859",18:15:00,1095,18,"night","white"
"860",18:18:00,1098,21,"night","white"
"861",18:25:00,1105,28,"night","white"
"862",18:30:00,1110,33,"night","black"
"863",18:45:00,1125,48,"night","black"
"864",18:50:00,1130,53,"night","black"
"865",18:55:00,1135,58,"night","black"
"866",19:00:00,1140,63,"night","black"
"867",19:09:00,1149,72,"night","white"
"868",19:25:00,1165,88,"night","white"
"869",19:34:00,1174,97,"night","white"
"870",19:35:00,1175,98,"night","white"
"871",19:57:00,1197,120,"night","black"
"872",20:00:00,1200,123,"night","white"
"873",20:28:00,1228,151,"night","white"
"874",20:37:00,1237,160,"night","black"
"875",20:40:00,1240,163,"night","black"
"876",20:45:00,1245,168,"night","black"
"877",20:49:00,1249,172,"night","white"
"878",17:22:00,1042,-36,"day","white"
"879",17:25:00,1045,-33,"day","black"
"880",17:25:00,1045,-33,"day","black"
"881",17:25:00,1045,-33,"day","white"
"882",17:30:00,1050,-28,"day","white"
"883",18:20:00,1100,22,"night","black"
"884",18:20:00,1100,22,"night","white"
"885",18:30:00,1110,32,"night","black"
"886",18:38:00,1118,40,"night","white"
"887",18:44:00,1124,46,"night","white"
"888",18:45:00,1125,47,"night","black"
"889",18:50:00,1130,52,"night","white"
"890",18:51:00,1131,53,"night","white"
"891",18:55:00,1135,57,"night","black"
"892",19:00:00,1140,62,"night","black"
"893",19:05:00,1145,67,"night","black"
"894",19:05:00,1145,67,"night","black"
"895",19:06:00,1146,68,"night","white"
"896",19:07:00,1147,69,"night","white"
"897",19:08:00,1148,70,"night","white"
"898",19:08:00,1148,70,"night","white"
"899",19:10:00,1150,72,"night","black"
"900",19:20:00,1160,82,"night","white"
"901",19:25:00,1165,87,"night","black"
"902",19:25:00,1165,87,"night","white"
"903",19:28:00,1168,90,"night","white"
"904",19:30:00,1170,92,"night","white"
"905",19:32:00,1172,94,"night","black"
"906",19:38:00,1178,100,"night","white"
"907",19:40:00,1180,102,"night","black"
"908",19:50:00,1190,112,"night","white"
"909",19:55:00,1195,117,"night","white"
"910",19:55:00,1195,117,"night","white"
"911",20:00:00,1200,122,"night","white"
"912",20:00:00,1200,122,"night","white"
"913",20:05:00,1205,127,"night","white"
"914",20:13:00,1213,135,"night","black"
"915",20:15:00,1215,137,"night","black"
"916",20:35:00,1235,157,"night","white"
"917",20:48:00,1248,170,"night","white"
"918",21:00:00,1260,182,"night","white"
"919",17:24:00,1044,-35,"day","white"
"920",17:25:00,1045,-34,"day","white"
"921",17:30:00,1050,-29,"day","white"
"922",17:30:00,1050,-29,"day","white"
"923",18:00:00,1080,1,"night","white"
"924",18:15:00,1095,16,"night","white"
"925",18:20:00,1100,21,"night","black"
"926",18:20:00,1100,21,"night","black"
"927",18:25:00,1105,26,"night","white"
"928",18:40:00,1120,41,"night","black"
"929",18:42:00,1122,43,"night","black"
"930",18:45:00,1125,46,"night","black"
"931",18:49:00,1129,50,"night","white"
"932",19:02:00,1142,63,"night","white"
"933",19:05:00,1145,66,"night","black"
"934",19:22:00,1162,83,"night","white"
"935",19:25:00,1165,86,"night","white"
"936",19:30:00,1170,91,"night","white"
"937",20:00:00,1200,121,"night","black"
"938",20:10:00,1210,131,"night","white"
"939",20:15:00,1215,136,"night","white"
"940",20:30:00,1230,151,"night","white"
"941",20:35:00,1235,156,"night","black"
"942",20:38:00,1238,159,"night","white"
"943",20:50:00,1250,171,"night","white"
"944",21:00:00,1260,181,"night","white"
"945",18:12:00,1092,12,"night","white"
"946",18:19:00,1099,19,"night","black"
"947",18:20:00,1100,20,"night","black"
"948",18:20:00,1100,20,"night","black"
"949",18:30:00,1110,30,"night","white"
"950",18:40:00,1120,40,"night","white"
"951",18:44:00,1124,44,"night","black"
"952",18:50:00,1130,50,"night","black"
"953",18:56:00,1136,56,"night","black"
"954",19:00:00,1140,60,"night","black"
"955",19:01:00,1141,61,"night","black"
"956",19:05:00,1145,65,"night","white"
"957",19:10:00,1150,70,"night","white"
"958",19:10:00,1150,70,"night","white"
"959",19:17:00,1157,77,"night","black"
"960",19:17:00,1157,77,"night","black"
"961",19:25:00,1165,85,"night","black"
"962",19:30:00,1170,90,"night","black"
"963",19:47:00,1187,107,"night","black"
"964",19:47:00,1187,107,"night","white"
"965",19:55:00,1195,115,"night","white"
"966",20:00:00,1200,120,"night","white"
"967",20:13:00,1213,133,"night","white"
"968",20:35:00,1235,155,"night","white"
"969",20:40:00,1240,160,"night","white"
"970",21:00:00,1260,180,"night","black"
"971",17:30:00,1050,-31,"day","black"
"972",17:31:00,1051,-30,"day","white"
"973",18:08:00,1088,7,"night","white"
"974",18:10:00,1090,9,"night","white"
"975",18:19:00,1099,18,"night","white"
"976",18:23:00,1103,22,"night","black"
"977",18:25:00,1105,24,"night","white"
"978",18:47:00,1127,46,"night","black"
"979",18:51:00,1131,50,"night","black"
"980",19:10:00,1150,69,"night","black"
"981",19:20:00,1160,79,"night","white"
"982",19:30:00,1170,89,"night","black"
"983",19:31:00,1171,90,"night","black"
"984",19:38:00,1178,97,"night","white"
"985",19:55:00,1195,114,"night","white"
"986",20:05:00,1205,124,"night","black"
"987",20:15:00,1215,134,"night","white"
"988",20:20:00,1220,139,"night","white"
"989",20:45:00,1245,164,"night","white"
"990",21:05:00,1265,184,"night","black"
"991",21:05:00,1265,184,"night","white"
"992",17:35:00,1055,-27,"day","black"
"993",18:03:00,1083,1,"night","black"
"994",18:27:00,1107,25,"night","black"
"995",18:30:00,1110,28,"night","white"
"996",18:30:00,1110,28,"night","white"
"997",18:35:00,1115,33,"night","black"
"998",18:37:00,1117,35,"night","black"
"999",18:50:00,1130,48,"night","black"
"1000",19:20:00,1160,78,"night","black"
"1001",19:33:00,1173,91,"night","white"
"1002",19:40:00,1180,98,"night","black"
"1003",19:45:00,1185,103,"night","white"
"1004",19:45:00,1185,103,"night","white"
"1005",19:48:00,1188,106,"night","white"
"1006",20:07:00,1207,125,"night","white"
"1007",20:13:00,1213,131,"night","white"
"1008",20:30:00,1230,148,"night","white"
"1009",20:43:00,1243,161,"night","white"
"1010",20:51:00,1251,169,"night","white"
"1011",20:56:00,1256,174,"night","white"
"1012",18:05:00,1085,2,"night","white"
"1013",18:10:00,1090,7,"night","white"
"1014",18:13:00,1093,10,"night","white"
"1015",18:20:00,1100,17,"night","white"
"1016",18:24:00,1104,21,"night","white"
"1017",18:25:00,1105,22,"night","white"
"1018",18:30:00,1110,27,"night","black"
"1019",18:30:00,1110,27,"night","white"
"1020",18:50:00,1130,47,"night","white"
"1021",18:52:00,1132,49,"night","black"
"1022",18:53:00,1133,50,"night","white"
"1023",18:53:00,1133,50,"night","white"
"1024",19:14:00,1154,71,"night","white"
"1025",19:15:00,1155,72,"night","white"
"1026",19:18:00,1158,75,"night","white"
"1027",19:20:00,1160,77,"night","white"
"1028",19:27:00,1167,84,"night","white"
"1029",19:28:00,1168,85,"night","white"
"1030",19:30:00,1170,87,"night","white"
"1031",19:30:00,1170,87,"night","white"
"1032",19:40:00,1180,97,"night","black"
"1033",19:54:00,1194,111,"night","white"
"1034",19:55:00,1195,112,"night","black"
"1035",20:00:00,1200,117,"night","black"
"1036",20:00:00,1200,117,"night","black"
"1037",20:00:00,1200,117,"night","white"
"1038",20:01:00,1201,118,"night","white"
"1039",20:12:00,1212,129,"night","black"
"1040",20:22:00,1222,139,"night","white"
"1041",20:30:00,1230,147,"night","white"
"1042",20:40:00,1240,157,"night","white"
"1043",20:40:00,1240,157,"night","white"
"1044",20:43:00,1243,160,"night","white"
"1045",20:43:00,1243,160,"night","white"
"1046",20:50:00,1250,167,"night","white"
"1047",21:00:00,1260,177,"night","black"
"1048",21:00:00,1260,177,"night","white"
"1049",17:30:00,1050,-34,"day","white"
"1050",17:32:00,1052,-32,"day","white"
"1051",18:10:00,1090,6,"night","white"
"1052",18:20:00,1100,16,"night","black"
"1053",18:35:00,1115,31,"night","black"
"1054",18:36:00,1116,32,"night","white"
"1055",18:40:00,1120,36,"night","white"
"1056",18:40:00,1120,36,"night","white"
"1057",18:45:00,1125,41,"night","black"
"1058",18:45:00,1125,41,"night","white"
"1059",18:50:00,1130,46,"night","black"
"1060",18:52:00,1132,48,"night","white"
"1061",19:00:00,1140,56,"night","black"
"1062",19:00:00,1140,56,"night","white"
"1063",19:10:00,1150,66,"night","white"
"1064",19:10:00,1150,66,"night","white"
"1065",19:21:00,1161,77,"night","black"
"1066",19:34:00,1174,90,"night","black"
"1067",19:35:00,1175,91,"night","white"
"1068",19:45:00,1185,101,"night","black"
"1069",19:45:00,1185,101,"night","black"
"1070",20:00:00,1200,116,"night","black"
"1071",20:00:00,1200,116,"night","black"
"1072",20:20:00,1220,136,"night","white"
"1073",20:25:00,1225,141,"night","white"
"1074",21:06:00,1266,182,"night","white"
"1075",17:26:00,1046,-39,"day","white"
"1076",18:05:00,1085,0,"day","black"
"1077",18:06:00,1086,1,"night","black"
"1078",18:08:00,1088,3,"night","black"
"1079",18:14:00,1094,9,"night","black"
"1080",18:15:00,1095,10,"night","white"
"1081",18:18:00,1098,13,"night","white"
"1082",18:20:00,1100,15,"night","black"
"1083",18:25:00,1105,20,"night","black"
"1084",18:30:00,1110,25,"night","black"
"1085",18:30:00,1110,25,"night","white"
"1086",18:30:00,1110,25,"night","white"
"1087",18:32:00,1112,27,"night","white"
"1088",18:33:00,1113,28,"night","black"
"1089",18:40:00,1120,35,"night","white"
"1090",18:45:00,1125,40,"night","black"
"1091",18:50:00,1130,45,"night","white"
"1092",18:55:00,1135,50,"night","black"
"1093",18:55:00,1135,50,"night","black"
"1094",18:58:00,1138,53,"night","white"
"1095",19:00:00,1140,55,"night","black"
"1096",19:00:00,1140,55,"night","white"
"1097",19:04:00,1144,59,"night","white"
"1098",19:13:00,1153,68,"night","white"
"1099",19:23:00,1163,78,"night","black"
"1100",19:25:00,1165,80,"night","black"
"1101",19:25:00,1165,80,"night","black"
"1102",19:25:00,1165,80,"night","white"
"1103",19:40:00,1180,95,"night","black"
"1104",19:40:00,1180,95,"night","white"
"1105",19:48:00,1188,103,"night","white"
"1106",19:50:00,1190,105,"night","white"
"1107",20:10:00,1210,125,"night","white"
"1108",20:10:00,1210,125,"night","white"
"1109",20:12:00,1212,127,"night","white"
"1110",20:19:00,1219,134,"night","black"
"1111",20:35:00,1235,150,"night","white"
"1112",20:45:00,1245,160,"night","white"
"1113",20:50:00,1250,165,"night","white"
"1114",20:55:00,1255,170,"night","black"
"1115",21:00:00,1260,175,"night","black"
"1116",17:35:00,1055,-31,"day","white"
"1117",18:13:00,1093,7,"night","black"
"1118",18:20:00,1100,14,"night","white"
"1119",18:28:00,1108,22,"night","black"
"1120",18:30:00,1110,24,"night","black"
"1121",18:44:00,1124,38,"night","white"
"1122",18:48:00,1128,42,"night","white"
"1123",18:54:00,1134,48,"night","white"
"1124",19:00:00,1140,54,"night","white"
"1125",19:07:00,1147,61,"night","white"
"1126",19:09:00,1149,63,"night","white"
"1127",19:10:00,1150,64,"night","black"
"1128",19:17:00,1157,71,"night","white"
"1129",19:25:00,1165,79,"night","black"
"1130",19:44:00,1184,98,"night","black"
"1131",19:46:00,1186,100,"night","white"
"1132",19:55:00,1195,109,"night","black"
"1133",20:18:00,1218,132,"night","black"
"1134",20:35:00,1235,149,"night","black"
"1135",20:35:00,1235,149,"night","white"
"1136",20:45:00,1245,159,"night","white"
"1137",20:50:00,1250,164,"night","white"
"1138",17:30:00,1050,-38,"day","black"
"1139",18:12:00,1092,4,"night","black"
"1140",18:15:00,1095,7,"night","black"
"1141",18:35:00,1115,27,"night","white"
"1142",18:40:00,1120,32,"night","white"
